transaction_id,cust_id,DOB,Gender,city_code,tran_date,prod_subcat,prod_subcat_code,prod_cat,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type,city_name,State,Zip code,Return or sale,Year,Product_ID
14744074495,272122,5/11/1984,M,4,2/1/2011,Women,1,Footwear,2,5,475,249.375,2624.375,TeleShop,Boston,Massachusetts,2113,S,2011,2-1
45127479223,273949,1/25/1974,M,4,2/1/2011,Kids,3,Books,5,1,366,38.43,404.43,MBR,Boston,Massachusetts,2113,S,2011,5-3
65685613041,274459,2/13/1990,M,4,2/1/2011,Mens,4,Electronics,3,-3,-968,304.92,-3208.92,TeleShop,Boston,Massachusetts,2113,R,2011,3-4
41401596206,270438,8/16/1990,M,4,1/31/2011,Cameras,9,Electronics,3,1,941,98.805,1039.805,Flagship store,Boston,Massachusetts,2113,S,2011,3-9
56895047922,270825,12/7/1990,M,4,1/31/2011,Mens,4,Electronics,3,5,249,130.725,1375.725,e-Shop,Boston,Massachusetts,2113,S,2011,3-4
48442628877,274059,5/5/1988,M,4,1/30/2011,Children,11,Home and kitchen,6,2,1234,259.14,2727.14,e-Shop,Boston,Massachusetts,2113,S,2011,6-11
18521019738,275090,11/22/1990,F,4,1/30/2011,Children,11,Home and kitchen,6,2,825,173.25,1823.25,Flagship store,Boston,Massachusetts,2113,S,2011,6-11
70163958026,267902,7/17/1975,M,4,1/30/2011,Audio and video,10,Books,5,4,404,169.68,1785.68,e-Shop,Boston,Massachusetts,2113,S,2011,5-10
85661105916,271534,5/4/1979,M,4,1/30/2011,Mens,4,Electronics,3,3,1225,385.875,4060.875,TeleShop,Boston,Massachusetts,2113,S,2011,3-4
47920908959,270803,9/17/1987,F,4,1/29/2011,Kids,3,Books,5,3,75,23.625,248.625,Flagship store,Boston,Massachusetts,2113,S,2011,5-3
40099827976,272807,5/5/1982,M,4,1/28/2011,Mens,4,Bags,4,2,249,52.29,550.29,e-Shop,Boston,Massachusetts,2113,S,2011,4-4
65685613041,274459,2/13/1990,M,4,1/28/2011,Mens,4,Electronics,3,3,968,304.92,3208.92,TeleShop,Boston,Massachusetts,2113,S,2011,3-4
9947647746,270802,3/27/1975,F,4,1/27/2011,Children,11,Home and kitchen,6,5,249,130.725,1375.725,Flagship store,Boston,Massachusetts,2113,S,2011,6-11
78885835451,272193,4/26/1986,M,4,1/27/2011,Mens,4,Footwear,2,5,416,218.4,2298.4,e-Shop,Boston,Massachusetts,2113,S,2011,2-4
83245680995,273723,1/21/1984,F,4,1/26/2011,Mens,4,Bags,4,4,1477,620.34,6528.34,e-Shop,Boston,Massachusetts,2113,S,2011,4-4
28972634039,275227,9/23/1989,M,4,1/25/2011,Cameras,9,Electronics,3,1,334,35.07,369.07,MBR,Boston,Massachusetts,2113,S,2011,3-9
49584040240,273010,6/8/1985,F,4,1/25/2011,Computers,5,Electronics,3,2,276,57.96,609.96,e-Shop,Boston,Massachusetts,2113,S,2011,3-5
14787475597,273982,12/10/1991,M,4,1/25/2011,Mens,4,Electronics,3,5,969,508.725,5353.725,e-Shop,Boston,Massachusetts,2113,S,2011,3-4
30856003613,266866,4/18/1974,M,4,1/25/2011,Mens,4,Footwear,2,2,444,93.24,981.24,TeleShop,Boston,Massachusetts,2113,S,2011,2-4
80712190438,270351,9/26/1981,M,5,2/28/2014,Women,1,Clothing,1,-5,-772,405.3,-4265.3,e-Shop,San Francisco,California,94108,R,2014,1-1
80712190438,270351,9/26/1981,M,5,2/20/2014,Women,1,Clothing,1,5,772,405.3,4265.3,e-Shop,San Francisco,California,94108,S,2014,1-1
78709566028,273023,7/24/1988,F,5,2/19/2014,Audio and video,10,Home and kitchen,6,2,1052,220.92,2324.92,e-Shop,San Francisco,California,94108,S,2014,6-10
7313351894,267568,7/3/1988,M,5,2/18/2014,Furnishing,2,Home and kitchen,6,4,481,202.02,2126.02,Flagship store,San Francisco,California,94108,S,2014,6-2
59232461135,269019,9/5/1980,F,5,2/17/2014,Mens,4,Footwear,2,2,479,100.59,1058.59,Flagship store,San Francisco,California,94108,S,2014,2-4
43561027610,270244,9/26/1988,F,5,2/17/2014,Personal Appliances,8,Electronics,3,1,728,76.44,804.44,e-Shop,San Francisco,California,94108,S,2014,3-8
78600072636,273067,2/21/1973,F,5,2/17/2014,Cameras,9,Electronics,3,3,446,140.49,1478.49,TeleShop,San Francisco,California,94108,S,2014,3-9
79449440045,271561,6/25/1985,M,5,2/16/2014,Personal Appliances,8,Electronics,3,4,498,209.16,2201.16,e-Shop,San Francisco,California,94108,S,2014,3-8
70043127245,271595,2/15/1974,M,5,2/15/2014,Personal Appliances,8,Electronics,3,1,1461,153.405,1614.405,TeleShop,San Francisco,California,94108,S,2014,3-8
85713951101,274609,4/2/1978,F,5,2/15/2014,Academic,12,Books,5,5,968,508.2,5348.2,TeleShop,San Francisco,California,94108,S,2014,5-12
28621201753,271310,4/23/1979,M,5,2/14/2014,Audio and video,10,Home and kitchen,6,-4,-219,91.98,-967.98,e-Shop,San Francisco,California,94108,R,2014,6-10
85284647047,271924,3/10/1970,M,5,2/14/2014,Furnishing,2,Home and kitchen,6,2,367,77.07,811.07,Flagship store,San Francisco,California,94108,S,2014,6-2
88321457472,269907,1/20/1989,F,5,2/14/2014,Audio and video,10,Electronics,3,5,621,326.025,3431.025,e-Shop,San Francisco,California,94108,S,2014,3-10
7719443790,271312,1/4/1970,F,5,2/13/2014,Audio and video,10,Electronics,3,4,1135,476.7,5016.7,e-Shop,San Francisco,California,94108,S,2014,3-10
58780907716,270071,1/17/1973,F,5,2/13/2014,Children,11,Home and kitchen,6,2,819,171.99,1809.99,MBR,San Francisco,California,94108,S,2014,6-11
79536458466,271944,11/12/1971,F,5,2/12/2014,Women,1,Clothing,1,2,996,209.16,2201.16,e-Shop,San Francisco,California,94108,S,2014,1-1
18326377260,269601,8/13/1992,M,5,2/11/2014,Mens,4,Footwear,2,4,710,298.2,3138.2,Flagship store,San Francisco,California,94108,S,2014,2-4
19332389714,267634,11/7/1971,M,5,2/11/2014,Kids,3,Clothing,1,2,335,70.35,740.35,Flagship store,San Francisco,California,94108,S,2014,1-3
77013937426,274781,3/5/1982,F,5,2/11/2014,Computers,5,Electronics,3,1,588,61.74,649.74,TeleShop,San Francisco,California,94108,S,2014,3-5
19792156528,268098,12/7/1978,F,5,2/10/2014,Kids,3,Footwear,2,1,711,74.655,785.655,TeleShop,San Francisco,California,94108,S,2014,2-3
45988245637,270375,11/7/1980,M,5,2/9/2014,Audio and video,10,Books,5,3,970,305.55,3215.55,e-Shop,San Francisco,California,94108,S,2014,5-10
23333535918,267067,1/11/1991,M,5,2/9/2014,Fiction,7,Books,5,2,306,64.26,676.26,e-Shop,San Francisco,California,94108,S,2014,5-7
65766709899,266843,2/1/1987,F,5,2/9/2014,Furnishing,2,Home and kitchen,6,5,934,490.35,5160.35,TeleShop,San Francisco,California,94108,S,2014,6-2
93868053857,270042,6/19/1986,F,5,2/8/2014,Audio and video,10,Electronics,3,5,1393,731.325,7696.325,e-Shop,San Francisco,California,94108,S,2014,3-10
34021802745,271577,3/9/1977,M,5,2/7/2014,Kids,3,Clothing,1,4,1247,523.74,5511.74,Flagship store,San Francisco,California,94108,S,2014,1-3
90027428071,275056,5/12/1985,M,5,2/7/2014,Mens,4,Clothing,1,2,401,84.21,886.21,TeleShop,San Francisco,California,94108,S,2014,1-4
61647375755,271935,3/26/1970,M,5,2/6/2014,Kids,3,Footwear,2,2,282,59.22,623.22,Flagship store,San Francisco,California,94108,S,2014,2-3
14735497960,270253,12/28/1985,M,5,2/5/2014,Mens,4,Clothing,1,1,225,23.625,248.625,TeleShop,San Francisco,California,94108,S,2014,1-4
28621201753,271310,4/23/1979,M,5,2/5/2014,Audio and video,10,Home and kitchen,6,4,219,91.98,967.98,e-Shop,San Francisco,California,94108,S,2014,6-10
95462385777,273023,7/24/1988,F,5,2/5/2014,Children,11,Home and kitchen,6,-5,-1453,762.825,-8027.825,e-Shop,San Francisco,California,94108,R,2014,6-11
78340008725,273096,5/12/1975,F,5,2/5/2014,Furnishing,2,Home and kitchen,6,2,598,125.58,1321.58,MBR,San Francisco,California,94108,S,2014,6-2
1278547891,270252,2/3/1971,M,5,2/4/2014,Women,1,Bags,4,2,1477,310.17,3264.17,e-Shop,San Francisco,California,94108,S,2014,4-1
95462385777,273023,7/24/1988,F,5,2/4/2014,Children,11,Home and kitchen,6,5,1453,762.825,8027.825,e-Shop,San Francisco,California,94108,S,2014,6-11
73384846911,273877,12/1/1977,M,5,2/4/2014,Audio and video,10,Electronics,3,-3,-97,30.555,-321.555,Flagship store,San Francisco,California,94108,R,2014,3-10
22828723502,272596,12/25/1975,M,5,2/3/2014,Mens,4,Clothing,1,4,240,100.8,1060.8,e-Shop,San Francisco,California,94108,S,2014,1-4
36980780606,269537,10/13/1988,F,5,2/3/2014,Computers,5,Electronics,3,4,859,360.78,3796.78,e-Shop,San Francisco,California,94108,S,2014,3-5
40128462174,273020,2/10/1981,M,5,2/3/2014,Women,1,Footwear,2,2,1362,286.02,3010.02,e-Shop,San Francisco,California,94108,S,2014,2-1
46405253470,271583,10/25/1985,F,5,2/3/2014,DIY,6,Books,5,3,509,160.335,1687.335,e-Shop,San Francisco,California,94108,S,2014,5-6
73384846911,273877,12/1/1977,M,5,2/3/2014,Audio and video,10,Electronics,3,3,97,30.555,321.555,Flagship store,San Francisco,California,94108,S,2014,3-10
11824708239,274999,3/19/1984,M,5,2/2/2014,Women,1,Clothing,1,1,1430,150.15,1580.15,e-Shop,San Francisco,California,94108,S,2014,1-1
56705966619,274984,3/15/1988,F,5,2/2/2014,Academic,12,Books,5,4,631,265.02,2789.02,MBR,San Francisco,California,94108,S,2014,5-12
23061342609,267265,9/14/1991,F,5,2/2/2014,Furnishing,2,Home and kitchen,6,5,1469,771.225,8116.225,TeleShop,San Francisco,California,94108,S,2014,6-2
58350344910,266820,4/16/1978,F,5,2/2/2014,Audio and video,10,Home and kitchen,6,1,447,46.935,493.935,Flagship store,San Francisco,California,94108,S,2014,6-10
92449967953,270839,3/19/1973,M,5,1/30/2014,Academic,12,Home and kitchen,6,1,285,29.925,314.925,TeleShop,San Francisco,California,94108,S,2014,6-12
58625169841,273386,9/9/1990,M,5,1/29/2014,DIY,6,Books,5,2,511,107.31,1129.31,MBR,San Francisco,California,94108,S,2014,5-6
50475842661,268099,1/9/1971,M,5,1/28/2014,Mens,4,Clothing,1,2,1171,245.91,2587.91,e-Shop,San Francisco,California,94108,S,2014,1-4
64030190529,269524,1/23/1990,F,5,1/28/2014,Women,1,Bags,4,5,525,275.625,2900.625,e-Shop,San Francisco,California,94108,S,2014,4-1
91391624776,273831,5/10/1973,M,5,1/28/2014,DIY,6,Books,5,1,775,81.375,856.375,TeleShop,San Francisco,California,94108,S,2014,5-6
17601062724,268679,4/29/1982,F,5,1/27/2014,Women,1,Bags,4,4,927,389.34,4097.34,TeleShop,San Francisco,California,94108,S,2014,4-1
42212433680,272313,2/11/1972,F,5,1/27/2014,Kids,3,Clothing,1,1,663,69.615,732.615,MBR,San Francisco,California,94108,S,2014,1-3
21682231729,275117,12/28/1984,M,5,1/25/2014,Kids,3,Footwear,2,3,1459,459.585,4836.585,MBR,San Francisco,California,94108,S,2014,2-3
18418145766,273798,10/8/1988,F,5,1/25/2014,Mens,4,Electronics,3,3,1289,406.035,4273.035,e-Shop,San Francisco,California,94108,S,2014,3-4
31630777702,269173,1/5/1990,F,5,1/24/2014,Kids,3,Books,5,3,942,296.73,3122.73,MBR,San Francisco,California,94108,S,2014,5-3
19360494687,273913,3/27/1980,M,5,1/24/2014,Furnishing,2,Home and kitchen,6,5,1229,645.225,6790.225,TeleShop,San Francisco,California,94108,S,2014,6-2
33430226218,270253,12/28/1985,M,5,1/23/2014,Fiction,7,Books,5,4,1172,492.24,5180.24,Flagship store,San Francisco,California,94108,S,2014,5-7
13139143488,267753,11/4/1977,F,5,1/23/2014,Mens,4,Bags,4,2,330,69.3,729.3,e-Shop,San Francisco,California,94108,S,2014,4-4
82832776699,267511,11/9/1983,M,5,1/22/2014,Computers,5,Electronics,3,4,1220,512.4,5392.4,MBR,San Francisco,California,94108,S,2014,3-5
41501757047,273043,6/7/1975,F,5,1/21/2014,Furnishing,2,Home and kitchen,6,2,866,181.86,1913.86,Flagship store,San Francisco,California,94108,S,2014,6-2
61322553703,269246,4/29/1992,M,5,1/21/2014,Mens,4,Electronics,3,3,779,245.385,2582.385,e-Shop,San Francisco,California,94108,S,2014,3-4
13363700256,274301,3/14/1978,M,5,1/21/2014,Audio and video,10,Books,5,2,367,77.07,811.07,TeleShop,San Francisco,California,94108,S,2014,5-10
73932997829,271944,11/12/1971,F,5,1/21/2014,Kids,3,Books,5,2,415,87.15,917.15,MBR,San Francisco,California,94108,S,2014,5-3
38970583901,271601,7/20/1981,M,5,1/20/2014,Mens,4,Bags,4,3,351,110.565,1163.565,e-Shop,San Francisco,California,94108,S,2014,4-4
15471338299,274223,4/16/1982,F,5,1/19/2014,Audio and video,10,Electronics,3,4,1042,437.64,4605.64,MBR,San Francisco,California,94108,S,2014,3-10
10870253111,270265,2/22/1988,F,5,1/19/2014,Women,1,Clothing,1,-2,-308,64.68,-680.68,TeleShop,San Francisco,California,94108,R,2014,1-1
28181230250,268740,4/4/1992,F,5,1/19/2014,Kids,3,Books,5,-2,-352,73.92,-777.92,e-Shop,San Francisco,California,94108,R,2014,5-3
38874207965,273397,6/14/1971,F,5,1/18/2014,Kids,3,Footwear,2,2,1024,215.04,2263.04,e-Shop,San Francisco,California,94108,S,2014,2-3
61071870937,270908,4/17/1992,M,5,1/17/2014,DIY,6,Books,5,5,1158,607.95,6397.95,TeleShop,San Francisco,California,94108,S,2014,5-6
42926108570,271429,12/17/1971,F,5,1/17/2014,Audio and video,10,Electronics,3,4,1404,589.68,6205.68,e-Shop,San Francisco,California,94108,S,2014,3-10
45282405016,273077,5/28/1975,F,5,1/17/2014,Personal Appliances,8,Electronics,3,5,462,242.55,2552.55,Flagship store,San Francisco,California,94108,S,2014,3-8
77578552484,267846,11/7/1987,M,5,1/17/2014,Women,1,Clothing,1,3,461,145.215,1528.215,TeleShop,San Francisco,California,94108,S,2014,1-1
22065492092,274281,5/9/1972,F,5,1/16/2014,Academic,12,Home and kitchen,6,5,1376,722.4,7602.4,e-Shop,San Francisco,California,94108,S,2014,6-12
2842989888,275233,3/17/1973,M,5,1/16/2014,Children,11,Books,5,3,472,148.68,1564.68,e-Shop,San Francisco,California,94108,S,2014,5-11
80931940498,272951,7/6/1979,M,5,1/16/2014,Mens,4,Electronics,3,4,620,260.4,2740.4,e-Shop,San Francisco,California,94108,S,2014,3-4
60990415403,272399,12/6/1986,F,5,1/15/2014,Mens,4,Bags,4,-2,-581,122.01,-1284.01,Flagship store,San Francisco,California,94108,R,2014,4-4
27831598855,268055,1/20/1973,M,5,1/15/2014,Audio and video,10,Electronics,3,4,633,265.86,2797.86,Flagship store,San Francisco,California,94108,S,2014,3-10
59480405639,272999,5/2/1985,M,5,1/15/2014,Academic,12,Books,5,2,491,103.11,1085.11,Flagship store,San Francisco,California,94108,S,2014,5-12
38702596038,274594,1/21/1989,M,5,1/14/2014,Mens,4,Bags,4,5,815,427.875,4502.875,e-Shop,San Francisco,California,94108,S,2014,4-4
41793665212,273331,8/12/1976,F,5,1/14/2014,Women,1,Bags,4,4,1426,598.92,6302.92,e-Shop,San Francisco,California,94108,S,2014,4-1
10870253111,270265,2/22/1988,F,5,1/14/2014,Women,1,Clothing,1,2,308,64.68,680.68,TeleShop,San Francisco,California,94108,S,2014,1-1
91573679303,271107,6/13/1983,M,5,1/14/2014,Mens,4,Footwear,2,5,565,296.625,3121.625,TeleShop,San Francisco,California,94108,S,2014,2-4
60990415403,272399,12/6/1986,F,5,1/13/2014,Mens,4,Bags,4,2,581,122.01,1284.01,Flagship store,San Francisco,California,94108,S,2014,4-4
84471719078,266799,3/16/1970,F,5,1/13/2014,Audio and video,10,Home and kitchen,6,-1,-1068,112.14,-1180.14,Flagship store,San Francisco,California,94108,R,2014,6-10
52678109859,269060,8/27/1985,M,5,1/12/2014,Academic,12,Books,5,4,188,78.96,830.96,e-Shop,San Francisco,California,94108,S,2014,5-12
4435657499,267592,3/6/1990,F,5,1/11/2014,Children,11,Home and kitchen,6,5,1347,707.175,7442.175,e-Shop,San Francisco,California,94108,S,2014,6-11
29050775506,270226,10/27/1977,M,5,1/11/2014,Children,11,Books,5,-2,-616,129.36,-1361.36,Flagship store,San Francisco,California,94108,R,2014,5-11
83303329933,268904,5/25/1990,M,5,1/11/2014,Mens,4,Clothing,1,3,694,218.61,2300.61,e-Shop,San Francisco,California,94108,S,2014,1-4
28181230250,268740,4/4/1992,F,5,1/10/2014,Kids,3,Books,5,2,352,73.92,777.92,e-Shop,San Francisco,California,94108,S,2014,5-3
20603779371,272077,10/28/1980,M,5,1/10/2014,Kids,3,Clothing,1,1,955,100.275,1055.275,Flagship store,San Francisco,California,94108,S,2014,1-3
45877126217,267781,7/24/1982,F,5,1/9/2014,Computers,5,Electronics,3,2,1364,286.44,3014.44,Flagship store,San Francisco,California,94108,S,2014,3-5
19902456375,267511,11/9/1983,M,5,1/9/2014,Audio and video,10,Electronics,3,3,241,75.915,798.915,TeleShop,San Francisco,California,94108,S,2014,3-10
29050775506,270226,10/27/1977,M,5,1/9/2014,Children,11,Books,5,2,616,129.36,1361.36,Flagship store,San Francisco,California,94108,S,2014,5-11
84471719078,266799,3/16/1970,F,5,1/9/2014,Audio and video,10,Home and kitchen,6,1,1068,112.14,1180.14,Flagship store,San Francisco,California,94108,S,2014,6-10
94106922862,267265,9/14/1991,F,5,1/9/2014,Computers,5,Electronics,3,5,303,159.075,1674.075,MBR,San Francisco,California,94108,S,2014,3-5
4193024484,273220,9/10/1992,M,5,1/8/2014,Women,1,Bags,4,4,427,179.34,1887.34,MBR,San Francisco,California,94108,S,2014,4-1
21135674498,270427,2/15/1971,F,5,1/7/2014,Children,11,Books,5,3,1162,366.03,3852.03,e-Shop,San Francisco,California,94108,S,2014,5-11
66854032651,273570,4/25/1980,M,5,1/7/2014,Women,1,Footwear,2,-3,-896,282.24,-2970.24,MBR,San Francisco,California,94108,R,2014,2-1
54391762918,271692,7/3/1970,M,5,1/6/2014,Cameras,9,Electronics,3,3,967,304.605,3205.605,TeleShop,San Francisco,California,94108,S,2014,3-9
95683597518,274832,8/23/1979,F,5,1/6/2014,Furnishing,2,Home and kitchen,6,-2,-276,57.96,-609.96,e-Shop,San Francisco,California,94108,R,2014,6-2
34584760666,274052,7/13/1992,F,5,1/5/2014,Mens,4,Clothing,1,1,769,80.745,849.745,TeleShop,San Francisco,California,94108,S,2014,1-4
66854032651,273570,4/25/1980,M,5,1/5/2014,Women,1,Footwear,2,3,896,282.24,2970.24,MBR,San Francisco,California,94108,S,2014,2-1
78998194710,267425,3/5/1987,F,5,1/5/2014,Personal Appliances,8,Electronics,3,4,1018,427.56,4499.56,Flagship store,San Francisco,California,94108,S,2014,3-8
48216532679,272975,5/15/1988,F,5,1/4/2014,Mens,4,Bags,4,4,429,180.18,1896.18,Flagship store,San Francisco,California,94108,S,2014,4-4
80437298259,274360,3/14/1970,M,5,1/4/2014,Women,1,Clothing,1,-4,-600,252,-2652,e-Shop,San Francisco,California,94108,R,2014,1-1
82213567288,270087,8/4/1983,F,5,1/4/2014,Children,11,Home and kitchen,6,5,1499,786.975,8281.975,e-Shop,San Francisco,California,94108,S,2014,6-11
45339814259,273861,1/22/1987,F,5,1/3/2014,Kids,3,Footwear,2,2,988,207.48,2183.48,e-Shop,San Francisco,California,94108,S,2014,2-3
90051478867,271888,7/17/1973,F,5,1/3/2014,Mens,4,Bags,4,3,1129,355.635,3742.635,e-Shop,San Francisco,California,94108,S,2014,4-4
95683597518,274832,8/23/1979,F,5,1/3/2014,Furnishing,2,Home and kitchen,6,2,276,57.96,609.96,e-Shop,San Francisco,California,94108,S,2014,6-2
7963919490,273350,10/14/1986,F,5,1/2/2014,Kids,3,Footwear,2,5,498,261.45,2751.45,MBR,San Francisco,California,94108,S,2014,2-3
56969409360,271679,10/15/1971,F,5,1/2/2014,Mens,4,Electronics,3,2,1062,223.02,2347.02,e-Shop,San Francisco,California,94108,S,2014,3-4
26408242649,267840,11/18/1974,F,5,1/2/2014,Fiction,7,Books,5,3,957,301.455,3172.455,Flagship store,San Francisco,California,94108,S,2014,5-7
32125935023,272067,5/14/1989,M,5,1/2/2014,Audio and video,10,Electronics,3,5,1211,635.775,6690.775,e-Shop,San Francisco,California,94108,S,2014,3-10
47595213714,275159,5/24/1992,F,5,1/1/2014,Furnishing,2,Home and kitchen,6,5,554,290.85,3060.85,e-Shop,San Francisco,California,94108,S,2014,6-2
32889219128,269536,3/21/1990,M,5,1/1/2014,Audio and video,10,Books,5,5,1423,747.075,7862.075,e-Shop,San Francisco,California,94108,S,2014,5-10
56243724107,273436,6/28/1977,M,5,1/1/2014,Women,1,Clothing,1,2,329,69.09,727.09,TeleShop,San Francisco,California,94108,S,2014,1-1
45524941068,268722,7/22/1985,F,5,12/31/2013,Audio and video,10,Books,5,5,124,65.1,685.1,Flagship store,San Francisco,California,94108,S,2013,5-10
56380733343,273570,4/25/1980,M,5,12/31/2013,Women,1,Clothing,1,2,1319,276.99,2914.99,MBR,San Francisco,California,94108,S,2013,1-1
55120134998,274052,7/13/1992,F,5,12/31/2013,Audio and video,10,Books,5,3,143,45.045,474.045,Flagship store,San Francisco,California,94108,S,2013,5-10
53022798988,268710,1/26/1990,F,5,12/30/2013,Mens,4,Footwear,2,5,900,472.5,4972.5,Flagship store,San Francisco,California,94108,S,2013,2-4
6795139624,273397,6/14/1971,F,5,12/30/2013,Women,1,Clothing,1,3,565,177.975,1872.975,TeleShop,San Francisco,California,94108,S,2013,1-1
71147803470,269304,2/14/1987,F,5,12/30/2013,Academic,12,Books,5,1,711,74.655,785.655,e-Shop,San Francisco,California,94108,S,2013,5-12
209435584,270676,6/19/1970,M,5,12/29/2013,Computers,5,Electronics,3,4,1229,516.18,5432.18,e-Shop,San Francisco,California,94108,S,2013,3-5
68173579419,274945,5/27/1991,F,5,12/29/2013,Children,11,Home and kitchen,6,2,782,164.22,1728.22,TeleShop,San Francisco,California,94108,S,2013,6-11
7065958073,268776,7/2/1981,F,5,12/28/2013,Kids,3,Clothing,1,-2,-1191,250.11,-2632.11,e-Shop,San Francisco,California,94108,R,2013,1-3
80437298259,274360,3/14/1970,M,5,12/28/2013,Women,1,Clothing,1,4,600,252,2652,e-Shop,San Francisco,California,94108,S,2013,1-1
99907988483,272932,5/21/1990,M,5,12/28/2013,Kids,3,Clothing,1,1,1196,125.58,1321.58,TeleShop,San Francisco,California,94108,S,2013,1-3
29520212347,272077,10/28/1980,M,5,12/27/2013,Children,11,Home and kitchen,6,4,942,395.64,4163.64,Flagship store,San Francisco,California,94108,S,2013,6-11
49003051800,274832,8/23/1979,F,5,12/27/2013,Kids,3,Books,5,4,473,198.66,2090.66,MBR,San Francisco,California,94108,S,2013,5-3
16380694071,268284,11/18/1990,F,5,12/27/2013,Mens,4,Bags,4,1,71,7.455,78.455,e-Shop,San Francisco,California,94108,S,2013,4-4
93950215569,274715,5/5/1984,F,5,12/26/2013,Audio and video,10,Books,5,4,88,36.96,388.96,e-Shop,San Francisco,California,94108,S,2013,5-10
80058841931,274084,10/7/1971,F,5,12/25/2013,Furnishing,2,Home and kitchen,6,5,1275,669.375,7044.375,e-Shop,San Francisco,California,94108,S,2013,6-2
87387576196,268004,6/15/1978,M,5,12/25/2013,Personal Appliances,8,Electronics,3,1,552,57.96,609.96,e-Shop,San Francisco,California,94108,S,2013,3-8
39196415673,274053,2/20/1972,F,5,12/24/2013,Furnishing,2,Home and kitchen,6,3,1438,452.97,4766.97,e-Shop,San Francisco,California,94108,S,2013,6-2
51853651942,267460,4/20/1980,F,5,12/23/2013,Children,11,Home and kitchen,6,3,256,80.64,848.64,Flagship store,San Francisco,California,94108,S,2013,6-11
71802154072,271461,12/16/1980,M,5,12/23/2013,DIY,6,Books,5,4,609,255.78,2691.78,MBR,San Francisco,California,94108,S,2013,5-6
82546626992,267665,12/27/1988,F,5,12/23/2013,Academic,12,Books,5,3,1414,445.41,4687.41,Flagship store,San Francisco,California,94108,S,2013,5-12
87691463110,271790,1/19/1984,F,5,12/21/2013,Computers,5,Electronics,3,1,1419,148.995,1567.995,MBR,San Francisco,California,94108,S,2013,3-5
19619938082,273386,9/9/1990,M,5,12/20/2013,Mens,4,Clothing,1,2,346,72.66,764.66,MBR,San Francisco,California,94108,S,2013,1-4
63239740221,270755,3/16/1976,F,5,12/20/2013,Academic,12,Books,5,5,973,510.825,5375.825,Flagship store,San Francisco,California,94108,S,2013,5-12
41970745952,268186,1/9/1979,F,5,12/19/2013,Audio and video,10,Electronics,3,4,986,414.12,4358.12,MBR,San Francisco,California,94108,S,2013,3-10
85823339302,267576,8/26/1982,F,5,12/19/2013,Women,1,Footwear,2,2,846,177.66,1869.66,e-Shop,San Francisco,California,94108,S,2013,2-1
7065958073,268776,7/2/1981,F,5,12/18/2013,Kids,3,Clothing,1,2,1191,250.11,2632.11,e-Shop,San Francisco,California,94108,S,2013,1-3
409774190,267801,10/27/1981,F,5,12/18/2013,Audio and video,10,Books,5,1,235,24.675,259.675,e-Shop,San Francisco,California,94108,S,2013,5-10
70631653733,271888,7/17/1973,F,5,12/18/2013,Fiction,7,Books,5,2,912,191.52,2015.52,e-Shop,San Francisco,California,94108,S,2013,5-7
67149460711,267880,6/20/1979,F,5,12/18/2013,Children,11,Home and kitchen,6,3,333,104.895,1103.895,Flagship store,San Francisco,California,94108,S,2013,6-11
54827001682,272373,10/1/1980,F,5,12/17/2013,Kids,3,Clothing,1,5,1266,664.65,6994.65,TeleShop,San Francisco,California,94108,S,2013,1-3
86378119291,268572,10/1/1979,F,5,12/17/2013,Cameras,9,Electronics,3,1,176,18.48,194.48,e-Shop,San Francisco,California,94108,S,2013,3-9
90090079395,269156,6/5/1991,M,5,12/17/2013,Personal Appliances,8,Electronics,3,5,1314,689.85,7259.85,Flagship store,San Francisco,California,94108,S,2013,3-8
90835310705,269804,9/3/1992,F,5,12/16/2013,Kids,3,Footwear,2,5,1334,700.35,7370.35,e-Shop,San Francisco,California,94108,S,2013,2-3
23653520668,268671,3/1/1988,M,5,12/15/2013,Women,1,Footwear,2,1,1096,115.08,1211.08,TeleShop,San Francisco,California,94108,S,2013,2-1
61077419463,270281,1/3/1987,F,5,12/15/2013,Audio and video,10,Home and kitchen,6,1,1064,111.72,1175.72,e-Shop,San Francisco,California,94108,S,2013,6-10
7827654726,270003,11/22/1971,M,5,12/13/2013,Personal Appliances,8,Electronics,3,5,769,403.725,4248.725,Flagship store,San Francisco,California,94108,S,2013,3-8
14605989252,272511,1/9/1973,F,5,12/13/2013,Academic,12,Books,5,3,1253,394.695,4153.695,MBR,San Francisco,California,94108,S,2013,5-12
55657416726,268055,1/20/1973,M,5,12/13/2013,Audio and video,10,Electronics,3,2,1344,282.24,2970.24,e-Shop,San Francisco,California,94108,S,2013,3-10
30556658085,269332,1/23/1979,M,5,12/13/2013,Children,11,Books,5,3,999,314.685,3311.685,Flagship store,San Francisco,California,94108,S,2013,5-11
4239941340,269563,9/11/1975,F,5,12/12/2013,Audio and video,10,Electronics,3,3,237,74.655,785.655,Flagship store,San Francisco,California,94108,S,2013,3-10
56092126507,273796,3/20/1972,M,5,12/12/2013,Audio and video,10,Electronics,3,1,1145,120.225,1265.225,Flagship store,San Francisco,California,94108,S,2013,3-10
68098820942,269764,3/8/1971,M,5,12/12/2013,Kids,3,Books,5,3,310,97.65,1027.65,MBR,San Francisco,California,94108,S,2013,5-3
