customer_Id,DOB,Gender,city_code,,,,,
275187,4/7/1984,F,7,,,,,
272299,4/7/1984,F,4,,,,,
267043,4/10/1984,F,3,,,,,
273454,4/12/1984,F,3,,,,,
268735,5/1/1984,M,10,,,,,
274624,5/2/1984,M,4,,,,,
269205,5/3/1984,M,2,,,,,
269611,5/3/1984,F,2,,,,,
272080,5/4/1984,F,5,,,,,
271132,5/5/1984,M,3,,,,,
274715,5/5/1984,F,5,,,,,
270850,5/5/1984,M,4,,,,,
271523,5/6/1984,F,9,,,,,
269995,5/7/1984,M,4,,,,,
271476,5/8/1984,M,1,,,,,
274829,5/9/1984,F,2,,,,,
272122,5/11/1984,M,4,,,,,
273341,5/12/1984,F,8,,,,,
270424,5/12/1984,M,4,,,,,
270669,6/2/1984,M,2,,,,,
267000,6/2/1984,F,5,,,,,
274374,6/5/1984,M,2,,,,,
271269,6/7/1984,M,10,,,,,
269192,6/7/1984,M,1,,,,,
268550,6/9/1984,M,4,,,,,
274182,6/12/1984,F,2,,,,,
272565,7/2/1984,F,2,,,,,
274305,7/2/1984,M,8,,,,,
268996,7/3/1984,F,4,,,,,
273052,7/9/1984,F,3,,,,,
268615,7/10/1984,M,5,,,,,
270842,7/12/1984,M,2,,,,,
268259,8/3/1984,M,7,,,,,
271992,8/3/1984,M,8,,,,,
272423,8/4/1984,F,6,,,,,
266990,8/4/1984,M,1,,,,,
274427,8/5/1984,F,2,,,,,
270562,8/6/1984,M,6,,,,,
269080,8/7/1984,M,5,,,,,
270008,8/7/1984,M,4,,,,,
274304,8/9/1984,F,2,,,,,
270069,9/2/1984,F,1,,,,,
271101,9/3/1984,F,1,,,,,
269819,9/4/1984,F,5,,,,,
269228,9/6/1984,F,6,,,,,
270551,9/6/1984,M,10,,,,,
267763,9/8/1984,F,1,,,,,
272618,9/8/1984,F,2,,,,,
270168,9/10/1984,M,7,,,,,
271746,9/10/1984,F,9,,,,,
274130,9/11/1984,F,9,,,,,
273560,9/12/1984,M,3,,,,,
268487,10/6/1984,F,2,,,,,
269680,10/7/1984,M,10,,,,,
267901,10/7/1984,M,7,,,,,
267951,10/8/1984,F,9,,,,,
270767,10/10/1984,M,10,,,,,
271954,10/11/1984,M,9,,,,,
271525,10/12/1984,F,4,,,,,
270696,11/1/1984,F,7,,,,,
268821,11/2/1984,M,6,,,,,
274603,11/2/1984,M,7,,,,,
271439,11/3/1984,M,9,,,,,
272889,11/4/1984,F,2,,,,,
271808,11/4/1984,M,10,,,,,
273017,11/7/1984,M,7,,,,,
273417,11/8/1984,M,8,,,,,
267407,11/9/1984,M,1,,,,,
272801,12/1/1984,F,8,,,,,
273376,12/1/1984,F,3,,,,,
272638,12/2/1984,M,9,,,,,
271952,12/5/1984,M,7,,,,,
269437,12/7/1984,M,3,,,,,
274568,12/9/1984,F,9,,,,,
272470,12/9/1984,F,9,,,,,
267474,12/10/1984,M,2,,,,,
274739,12/10/1984,M,4,,,,,
267544,12/10/1984,M,7,,,,,
272207,12/10/1984,F,1,,,,,
274143,12/11/1984,M,10,,,,,
271308,12/12/1984,F,4,,,,,
267638,1/4/1985,F,6,,,,,
270396,1/5/1985,M,3,,,,,
273325,1/5/1985,M,4,,,,,
271756,1/7/1985,F,2,,,,,
275070,1/10/1985,M,8,,,,,
273854,1/11/1985,F,3,,,,,
273590,1/11/1985,F,9,,,,,
275216,1/12/1985,F,9,,,,,
272462,2/1/1985,F,8,,,,,
271414,2/2/1985,M,9,,,,,
267255,2/6/1985,F,4,,,,,
271559,2/6/1985,F,10,,,,,
270095,2/11/1985,M,1,,,,,
274470,2/12/1985,F,10,,,,,
269795,2/12/1985,M,6,,,,,
271567,3/6/1985,F,2,,,,,
268699,3/6/1985,F,9,,,,,
269948,3/9/1985,F,6,,,,,
271318,3/9/1985,M,8,,,,,
270165,3/11/1985,F,6,,,,,
273317,4/1/1985,M,3,,,,,
267411,4/2/1985,M,7,,,,,
268011,4/2/1985,F,7,,,,,
269545,4/6/1985,M,7,,,,,
268407,4/8/1985,F,2,,,,,
270783,4/9/1985,F,6,,,,,
268232,4/9/1985,F,1,,,,,
275218,4/10/1985,M,5,,,,,
268977,4/11/1985,M,9,,,,,
269442,4/12/1985,M,2,,,,,
270123,4/12/1985,F,7,,,,,
272999,5/2/1985,M,5,,,,,
274274,5/3/1985,M,8,,,,,
273933,5/3/1985,F,10,,,,,
273988,5/4/1985,M,3,,,,,
269337,5/6/1985,M,3,,,,,
275156,5/9/1985,M,6,,,,,
274731,5/9/1985,M,10,,,,,
268199,5/11/1985,M,7,,,,,
275056,5/12/1985,M,5,,,,,
273686,6/1/1985,F,10,,,,,
271174,6/1/1985,F,5,,,,,
268837,6/1/1985,M,3,,,,,
272841,6/2/1985,F,6,,,,,
270118,6/2/1985,M,5,,,,,
273010,6/8/1985,F,4,,,,,
274075,6/10/1985,M,8,,,,,
272528,6/12/1985,M,2,,,,,
267838,6/12/1985,M,7,,,,,
271106,7/3/1985,F,4,,,,,
271153,7/4/1985,F,3,,,,,
272525,7/5/1985,F,6,,,,,
267792,7/6/1985,M,1,,,,,
273710,7/6/1985,M,9,,,,,
273695,7/6/1985,M,5,,,,,
274805,7/9/1985,M,4,,,,,
268605,8/1/1985,M,9,,,,,
271188,8/1/1985,M,7,,,,,
268167,8/1/1985,F,5,,,,,
274047,8/2/1985,F,4,,,,,
274944,8/2/1985,M,8,,,,,
267546,8/3/1985,F,4,,,,,
269052,8/4/1985,M,9,,,,,
266927,8/5/1985,F,8,,,,,
272703,8/6/1985,F,7,,,,,
274652,8/7/1985,M,8,,,,,
268329,8/7/1985,M,7,,,,,
267196,8/12/1985,M,6,,,,,
272604,8/12/1985,F,1,,,,,
273995,9/4/1985,F,1,,,,,
269338,9/4/1985,F,8,,,,,
269484,9/10/1985,F,2,,,,,
268875,10/2/1985,F,2,,,,,
271981,10/2/1985,M,3,,,,,
268994,10/4/1985,F,10,,,,,
268345,10/5/1985,M,5,,,,,
272387,10/5/1985,F,6,,,,,
275165,10/5/1985,F,9,,,,,
269561,10/7/1985,F,4,,,,,
268848,10/8/1985,F,3,,,,,
269134,10/9/1985,M,1,,,,,
271978,10/10/1985,F,9,,,,,
272176,10/11/1985,F,4,,,,,
270456,10/11/1985,F,3,,,,,
267727,10/12/1985,F,5,,,,,
267242,11/1/1985,F,8,,,,,
273699,11/2/1985,M,4,,,,,
270164,11/3/1985,M,8,,,,,
267780,11/4/1985,M,7,,,,,
269633,11/5/1985,M,7,,,,,
272757,11/5/1985,M,1,,,,,
275042,11/6/1985,M,1,,,,,
269194,11/10/1985,M,9,,,,,
273194,11/10/1985,F,5,,,,,
266856,11/10/1985,M,1,,,,,
275009,11/11/1985,F,9,,,,,
274526,11/11/1985,M,3,,,,,
271245,11/12/1985,M,4,,,,,
270876,12/1/1985,M,4,,,,,
270044,12/2/1985,M,6,,,,,
269862,12/3/1985,M,4,,,,,
273297,12/6/1985,F,3,,,,,
267072,12/6/1985,M,8,,,,,
273428,12/12/1985,F,9,,,,,
270053,12/12/1985,M,10,,,,,
268567,1/3/1986,F,1,,,,,
268656,1/4/1986,M,1,,,,,
274880,1/4/1986,F,1,,,,,
268597,1/5/1986,F,10,,,,,
268987,1/7/1986,F,6,,,,,
270966,1/7/1986,F,8,,,,,
268223,1/8/1986,M,2,,,,,
274465,1/12/1986,F,4,,,,,
274758,2/2/1986,M,4,,,,,
269849,2/2/1986,M,8,,,,,
273703,2/3/1986,F,1,,,,,
267382,2/4/1986,M,2,,,,,
268514,2/5/1986,M,8,,,,,
273754,2/6/1986,F,5,,,,,
273448,2/6/1986,F,1,,,,,
268565,2/7/1986,F,4,,,,,
271897,2/8/1986,F,4,,,,,
274044,2/10/1986,M,2,,,,,
274826,2/11/1986,M,2,,,,,
267629,2/12/1986,F,3,,,,,
272038,2/12/1986,F,2,,,,,
270110,3/2/1986,M,3,,,,,
267224,3/2/1986,F,8,,,,,
266823,3/6/1986,M,3,,,,,
274224,3/7/1986,M,3,,,,,
270742,3/7/1986,M,4,,,,,
266844,3/10/1986,M,5,,,,,
269483,3/10/1986,M,2,,,,,
273815,3/11/1986,M,8,,,,,
272110,3/12/1986,M,3,,,,,
268713,3/12/1986,F,6,,,,,
269673,4/2/1986,F,10,,,,,
273938,4/4/1986,F,7,,,,,
268795,4/6/1986,M,6,,,,,
273040,4/11/1986,F,2,,,,,
274650,4/12/1986,M,1,,,,,
269133,5/7/1986,F,10,,,,,
267140,5/11/1986,F,5,,,,,
274114,5/12/1986,F,3,,,,,
273328,5/12/1986,F,6,,,,,
269593,6/3/1986,M,2,,,,,
275196,6/4/1986,F,3,,,,,
273903,6/4/1986,F,5,,,,,
269842,6/7/1986,M,2,,,,,
269747,6/10/1986,M,5,,,,,
272965,6/11/1986,M,2,,,,,
273623,6/12/1986,M,6,,,,,
271607,7/4/1986,M,6,,,,,
268058,7/5/1986,M,5,,,,,
270155,7/8/1986,M,7,,,,,
270918,7/9/1986,M,10,,,,,
270910,7/11/1986,M,8,,,,,
272136,7/12/1986,F,3,,,,,
267798,7/12/1986,M,5,,,,,
272775,8/3/1986,M,4,,,,,
270821,8/4/1986,F,1,,,,,
272450,8/5/1986,M,1,,,,,
271544,8/5/1986,F,5,,,,,
269836,8/6/1986,M,2,,,,,
270630,8/9/1986,M,10,,,,,
272414,9/3/1986,F,3,,,,,
267933,9/3/1986,M,4,,,,,
272280,9/4/1986,M,8,,,,,
272337,9/4/1986,F,5,,,,,
269403,9/11/1986,M,8,,,,,
271351,9/11/1986,M,5,,,,,
269572,10/1/1986,M,2,,,,,
271576,10/3/1986,M,9,,,,,
271285,10/3/1986,M,1,,,,,
275016,10/7/1986,M,8,,,,,
270831,10/11/1986,F,6,,,,,
270455,10/12/1986,F,6,,,,,
267480,11/3/1986,M,3,,,,,
268728,11/8/1986,M,7,,,,,
271562,11/8/1986,F,7,,,,,
268881,11/9/1986,F,3,,,,,
268041,11/9/1986,F,4,,,,,
268826,11/10/1986,F,9,,,,,
273519,12/2/1986,M,5,,,,,
274148,12/3/1986,F,10,,,,,
271916,12/5/1986,F,9,,,,,
268997,12/5/1986,F,2,,,,,
269183,12/6/1986,M,5,,,,,
272399,12/6/1986,F,5,,,,,
273063,12/6/1986,M,2,,,,,
267486,12/7/1986,F,4,,,,,
270947,12/7/1986,M,10,,,,,
271791,12/8/1986,M,8,,,,,
274468,12/9/1986,M,2,,,,,
270775,12/10/1986,F,4,,,,,
267335,12/11/1986,F,7,,,,,
268745,1/1/1987,M,9,,,,,
273747,1/1/1987,M,4,,,,,
267203,1/2/1987,M,1,,,,,
270281,1/3/1987,F,5,,,,,
270192,1/6/1987,F,4,,,,,
271781,1/8/1987,M,8,,,,,
272711,1/8/1987,M,9,,,,,
269820,1/9/1987,M,3,,,,,
274778,1/9/1987,M,7,,,,,
272654,1/9/1987,M,6,,,,,
266843,2/1/1987,F,5,,,,,
267308,2/2/1987,F,1,,,,,
268633,2/6/1987,F,6,,,,,
271014,2/7/1987,M,1,,,,,
268569,2/9/1987,M,4,,,,,
270873,2/10/1987,F,6,,,,,
274813,2/10/1987,M,6,,,,,
271147,2/11/1987,M,5,,,,,
273226,2/11/1987,F,10,,,,,
271606,2/12/1987,M,3,,,,,
271306,3/2/1987,M,9,,,,,
274656,3/2/1987,M,5,,,,,
274480,3/4/1987,M,6,,,,,
274104,3/5/1987,F,1,,,,,
267425,3/5/1987,F,5,,,,,
267046,3/7/1987,M,6,,,,,
267776,3/9/1987,F,5,,,,,
273371,3/11/1987,F,8,,,,,
268727,3/12/1987,M,10,,,,,
270404,4/2/1987,F,4,,,,,
269780,4/4/1987,F,9,,,,,
269705,4/5/1987,F,1,,,,,
270662,4/6/1987,M,2,,,,,
267550,4/9/1987,M,9,,,,,
274098,4/9/1987,M,5,,,,,
267552,4/11/1987,M,4,,,,,
267147,4/12/1987,M,9,,,,,
267103,5/3/1987,M,8,,,,,
272485,5/6/1987,M,1,,,,,
272153,5/9/1987,F,10,,,,,
269926,5/10/1987,F,4,,,,,
267890,5/11/1987,M,2,,,,,
267318,5/12/1987,M,7,,,,,
267245,5/12/1987,M,6,,,,,
268765,6/2/1987,M,8,,,,,
270854,6/3/1987,F,3,,,,,
275048,6/6/1987,M,3,,,,,
273732,6/6/1987,F,5,,,,,
267349,6/7/1987,F,2,,,,,
267466,6/8/1987,F,7,,,,,
268659,6/12/1987,F,2,,,,,
269614,7/1/1987,F,5,,,,,
269733,7/1/1987,F,8,,,,,
268992,7/7/1987,F,3,,,,,
273539,7/7/1987,M,6,,,,,
272318,7/8/1987,F,8,,,,,
275028,7/8/1987,F,5,,,,,
274738,7/9/1987,M,4,,,,,
266848,7/10/1987,F,10,,,,,
268224,7/11/1987,M,10,,,,,
273734,7/11/1987,F,9,,,,,
271458,7/11/1987,F,7,,,,,
274540,7/12/1987,F,1,,,,,
269723,8/1/1987,F,7,,,,,
272287,8/1/1987,F,5,,,,,
266901,8/4/1987,F,8,,,,,
268152,8/4/1987,F,1,,,,,
275192,8/6/1987,F,8,,,,,
274385,8/6/1987,M,9,,,,,
269883,8/7/1987,F,9,,,,,
274359,8/9/1987,F,7,,,,,
272420,8/9/1987,F,6,,,,,
274923,8/9/1987,M,8,,,,,
274755,8/10/1987,M,9,,,,,
269967,8/10/1987,F,3,,,,,
268706,8/10/1987,M,7,,,,,
272493,8/11/1987,M,8,,,,,
271180,8/11/1987,M,4,,,,,
272129,9/3/1987,F,2,,,,,
267642,9/5/1987,F,2,,,,,
271841,9/6/1987,M,10,,,,,
273507,9/6/1987,M,8,,,,,
273803,9/8/1987,M,10,,,,,
272079,9/9/1987,M,2,,,,,
274977,10/1/1987,F,2,,,,,
266875,10/1/1987,F,9,,,,,
274507,10/2/1987,M,3,,,,,
272506,10/3/1987,F,6,,,,,
270428,10/3/1987,M,5,,,,,
268037,10/6/1987,F,9,,,,,
268399,10/8/1987,M,7,,,,,
275089,10/9/1987,F,3,,,,,
271037,10/11/1987,M,4,,,,,
271661,10/11/1987,M,7,,,,,
268827,10/11/1987,F,5,,,,,
269324,10/12/1987,M,7,,,,,
271732,11/1/1987,F,7,,,,,
273532,11/1/1987,F,9,,,,,
270268,11/4/1987,F,8,,,,,
273716,11/6/1987,F,9,,,,,
270213,11/6/1987,F,10,,,,,
267846,11/7/1987,M,5,,,,,
269225,11/10/1987,M,9,,,,,
267178,11/11/1987,M,5,,,,,
271459,11/11/1987,M,8,,,,,
273652,11/11/1987,M,4,,,,,
267337,11/11/1987,F,10,,,,,
269268,11/12/1987,M,5,,,,,
272698,11/12/1987,M,8,,,,,
269370,12/3/1987,F,6,,,,,
267361,12/4/1987,M,4,,,,,
269968,12/5/1987,F,5,,,,,
274064,12/5/1987,M,1,,,,,
271516,12/6/1987,M,1,,,,,
269296,12/8/1987,F,3,,,,,
269877,12/8/1987,F,3,,,,,
270011,12/9/1987,F,4,,,,,
275167,12/9/1987,F,4,,,,,
272465,12/10/1987,M,7,,,,,
272847,12/12/1987,F,3,,,,,
270491,1/2/1988,M,5,,,,,
266958,1/2/1988,F,9,,,,,
271653,1/2/1988,M,1,,,,,
275081,1/4/1988,F,7,,,,,
268594,1/6/1988,F,10,,,,,
268344,1/7/1988,M,7,,,,,
270616,1/8/1988,M,9,,,,,
272823,1/11/1988,M,9,,,,,
273012,1/12/1988,M,8,,,,,
272690,2/1/1988,F,2,,,,,
271487,2/2/1988,F,3,,,,,
267059,2/2/1988,M,4,,,,,
267862,2/2/1988,F,1,,,,,
267757,2/3/1988,F,5,,,,,
269507,2/5/1988,F,5,,,,,
271244,2/6/1988,F,3,,,,,
271307,2/6/1988,M,8,,,,,
272871,2/8/1988,F,8,,,,,
267037,2/9/1988,F,1,,,,,
269309,2/11/1988,M,9,,,,,
268671,3/1/1988,M,5,,,,,
269909,3/2/1988,F,10,,,,,
270256,3/5/1988,M,8,,,,,
268350,3/5/1988,M,8,,,,,
268317,3/8/1988,M,8,,,,,
267534,3/9/1988,F,3,,,,,
275243,3/9/1988,M,5,,,,,
269340,3/10/1988,M,6,,,,,
268353,3/12/1988,F,2,,,,,
272679,4/3/1988,F,2,,,,,
270159,4/4/1988,F,7,,,,,
267389,4/4/1988,F,3,,,,,
268841,4/7/1988,F,7,,,,,
270568,4/8/1988,F,1,,,,,
272996,4/11/1988,F,9,,,,,
269047,4/11/1988,M,4,,,,,
274046,4/11/1988,F,10,,,,,
270888,5/2/1988,F,4,,,,,
272355,5/4/1988,F,3,,,,,
267559,5/4/1988,F,2,,,,,
274059,5/5/1988,M,4,,,,,
273463,5/5/1988,F,2,,,,,
268634,5/7/1988,M,2,,,,,
274108,5/11/1988,F,4,,,,,
267833,5/12/1988,F,8,,,,,
272275,5/12/1988,F,10,,,,,
270463,6/1/1988,M,9,,,,,
274275,6/1/1988,M,4,,,,,
271032,6/4/1988,M,3,,,,,
269933,6/7/1988,M,10,,,,,
270681,6/8/1988,M,6,,,,,
274817,6/9/1988,M,10,,,,,
274816,6/9/1988,M,1,,,,,
271814,6/12/1988,F,5,,,,,
270726,7/1/1988,M,6,,,,,
270206,7/2/1988,F,2,,,,,
274183,7/2/1988,F,7,,,,,
267568,7/3/1988,M,5,,,,,
268609,7/3/1988,F,6,,,,,
273141,7/3/1988,M,8,,,,,
269032,7/5/1988,F,5,,,,,
269409,7/6/1988,F,1,,,,,
268669,7/8/1988,F,6,,,,,
267499,7/8/1988,F,9,,,,,
272611,7/10/1988,M,7,,,,,
270397,7/10/1988,F,3,,,,,
266923,7/12/1988,M,7,,,,,
270240,7/12/1988,M,1,,,,,
268773,8/2/1988,M,1,,,,,
267048,8/2/1988,M,8,,,,,
275137,8/3/1988,M,9,,,,,
275215,8/3/1988,F,4,,,,,
271872,8/5/1988,F,4,,,,,
267235,8/5/1988,M,6,,,,,
268016,8/5/1988,M,8,,,,,
269499,8/5/1988,M,6,,,,,
268096,8/9/1988,F,4,,,,,
270716,8/9/1988,F,6,,,,,
272824,8/11/1988,M,6,,,,,
270690,9/4/1988,M,4,,,,,
273631,9/6/1988,M,9,,,,,
270697,9/7/1988,F,9,,,,,
273120,10/5/1988,F,4,,,,,
269071,10/7/1988,M,10,,,,,
267797,10/8/1988,M,8,,,,,
273798,10/8/1988,F,5,,,,,
273135,10/9/1988,F,4,,,,,
272718,10/11/1988,F,7,,,,,
267462,11/1/1988,M,7,,,,,
268092,11/2/1988,M,8,,,,,
268687,11/3/1988,M,1,,,,,
270481,11/10/1988,M,7,,,,,
268918,11/12/1988,M,6,,,,,
272985,12/3/1988,F,10,,,,,
272735,12/4/1988,M,6,,,,,
271914,12/5/1988,M,2,,,,,
270210,12/5/1988,F,4,,,,,
269736,12/7/1988,M,8,,,,,
271488,12/9/1988,M,5,,,,,
273533,12/9/1988,M,2,,,,,
271859,12/11/1988,F,1,,,,,
267677,1/1/1989,M,4,,,,,
274815,1/2/1989,F,6,,,,,
266998,1/2/1989,F,5,,,,,
268229,1/3/1989,F,3,,,,,
268039,1/5/1989,F,2,,,,,
269356,1/5/1989,M,6,,,,,
269061,1/9/1989,F,6,,,,,
270773,1/9/1989,F,7,,,,,
269412,1/10/1989,F,2,,,,,
268677,1/11/1989,M,6,,,,,
273907,1/11/1989,F,5,,,,,
274096,1/12/1989,M,7,,,,,
268596,1/12/1989,M,3,,,,,
269875,2/1/1989,M,4,,,,,
272607,2/3/1989,F,1,,,,,
268274,2/4/1989,M,4,,,,,
266989,2/8/1989,M,9,,,,,
270423,2/8/1989,M,4,,,,,
267019,2/9/1989,M,3,,,,,
270208,2/11/1989,F,2,,,,,
275222,2/12/1989,F,1,,,,,
272623,3/2/1989,F,9,,,,,
269165,3/8/1989,M,4,,,,,
273713,3/8/1989,M,7,,,,,
268000,3/10/1989,M,6,,,,,
272358,3/10/1989,M,7,,,,,
273368,3/10/1989,F,4,,,,,
273221,3/12/1989,F,1,,,,,
270196,4/1/1989,M,8,,,,,
271320,4/3/1989,F,10,,,,,
269350,4/4/1989,F,5,,,,,
275061,4/5/1989,M,9,,,,,
272086,4/6/1989,M,4,,,,,
269182,4/6/1989,M,1,,,,,
267751,4/7/1989,M,10,,,,,
273960,4/7/1989,M,3,,,,,
274844,4/9/1989,M,8,,,,,
271972,4/9/1989,M,1,,,,,
273769,4/12/1989,F,10,,,,,
267045,5/2/1989,M,8,,,,,
267579,5/2/1989,F,6,,,,,
270805,5/3/1989,M,9,,,,,
273505,5/3/1989,F,7,,,,,
275153,5/5/1989,M,10,,,,,
269845,5/5/1989,M,8,,,,,
274284,5/6/1989,M,4,,,,,
275122,5/7/1989,F,2,,,,,
270263,5/8/1989,F,7,,,,,
272177,5/9/1989,F,4,,,,,
267034,5/10/1989,F,9,,,,,
272961,5/10/1989,F,3,,,,,
269431,6/2/1989,M,5,,,,,
268450,6/3/1989,M,3,,,,,
267056,6/4/1989,M,8,,,,,
270927,6/5/1989,F,2,,,,,
274577,6/7/1989,M,4,,,,,
274010,6/8/1989,M,9,,,,,
267143,6/8/1989,F,1,,,,,
271441,6/8/1989,M,1,,,,,
271635,6/9/1989,F,1,,,,,
270708,6/9/1989,F,4,,,,,
273257,7/1/1989,M,5,,,,,
271473,7/1/1989,F,2,,,,,
272147,7/2/1989,M,9,,,,,
271260,7/2/1989,M,7,,,,,
271160,7/3/1989,M,1,,,,,
270897,7/5/1989,F,9,,,,,
272269,7/6/1989,F,5,,,,,
268720,7/8/1989,M,3,,,,,
274192,7/9/1989,M,3,,,,,
273851,7/12/1989,M,4,,,,,
267483,8/4/1989,M,2,,,,,
273646,8/6/1989,F,3,,,,,
271687,8/8/1989,M,1,,,,,
267808,8/10/1989,M,9,,,,,
273271,8/11/1989,F,3,,,,,
269422,9/1/1989,M,6,,,,,
267401,9/3/1989,M,9,,,,,
274860,9/5/1989,M,5,,,,,
269890,9/5/1989,F,4,,,,,
267557,9/5/1989,M,6,,,,,
274355,9/10/1989,F,8,,,,,
271499,10/2/1989,F,10,,,,,
269348,10/2/1989,M,9,,,,,
268209,10/3/1989,M,3,,,,,
273958,10/3/1989,M,7,,,,,
269018,10/9/1989,M,8,,,,,
270344,10/11/1989,F,7,,,,,
268991,10/11/1989,M,3,,,,,
269637,10/12/1989,F,1,,,,,
274331,11/1/1989,M,1,,,,,
267249,11/3/1989,F,5,,,,,
271113,11/3/1989,M,6,,,,,
269803,11/6/1989,F,3,,,,,
272378,11/6/1989,M,2,,,,,
273058,11/8/1989,F,10,,,,,
272174,11/9/1989,F,6,,,,,
272773,11/10/1989,M,8,,,,,
267205,11/10/1989,F,9,,,,,
268204,11/12/1989,F,7,,,,,
274306,12/1/1989,M,2,,,,,
267181,12/2/1989,M,7,,,,,
268783,12/3/1989,M,4,,,,,
272772,12/5/1989,M,5,,,,,
272006,12/6/1989,F,4,,,,,
273202,12/8/1989,F,8,,,,,
268141,12/9/1989,M,7,,,,,
269884,12/10/1989,F,7,,,,,
267172,12/10/1989,F,6,,,,,
271216,12/11/1989,M,6,,,,,
274719,1/1/1990,M,10,,,,,
271714,1/1/1990,M,1,,,,,
275265,1/1/1990,M,3,,,,,
271585,1/4/1990,M,5,,,,,
271650,1/4/1990,M,10,,,,,
269173,1/5/1990,F,5,,,,,
271198,1/6/1990,F,1,,,,,
268544,1/7/1990,F,3,,,,,
272858,1/11/1990,M,1,,,,,
272165,1/12/1990,M,4,,,,,
271990,2/4/1990,M,7,,,,,
268974,2/6/1990,M,9,,,,,
267971,2/9/1990,M,2,,,,,
268063,2/10/1990,F,10,,,,,
272591,2/12/1990,F,3,,,,,
274809,2/12/1990,F,4,,,,,
269387,3/2/1990,F,10,,,,,
267592,3/6/1990,F,5,,,,,
273290,3/9/1990,M,3,,,,,
268080,3/10/1990,F,1,,,,,
270606,4/1/1990,F,8,,,,,
269675,4/2/1990,F,10,,,,,
267402,4/5/1990,M,9,,,,,
270221,4/7/1990,F,6,,,,,
272183,4/7/1990,F,5,,,,,
273100,4/8/1990,F,9,,,,,
273581,4/8/1990,F,1,,,,,
273568,4/9/1990,M,4,,,,,
274109,4/11/1990,F,10,,,,,
267904,4/12/1990,M,1,,,,,
268644,5/1/1990,M,5,,,,,
270506,5/2/1990,M,5,,,,,
271477,5/4/1990,M,3,,,,,
272881,5/6/1990,M,2,,,,,
270661,5/7/1990,F,3,,,,,
269308,5/8/1990,F,2,,,,,
269730,5/9/1990,F,7,,,,,
270239,5/10/1990,M,9,,,,,
273399,5/12/1990,F,6,,,,,
271771,5/12/1990,M,10,,,,,
272428,6/1/1990,M,7,,,,,
272005,6/1/1990,M,3,,,,,
268560,6/2/1990,M,4,,,,,
273171,6/5/1990,M,10,,,,,
269846,6/6/1990,M,8,,,,,
274524,6/7/1990,F,7,,,,,
267794,7/2/1990,F,1,,,,,
271891,7/6/1990,F,6,,,,,
267738,7/8/1990,M,4,,,,,
272870,7/8/1990,F,5,,,,,
273227,7/10/1990,F,3,,,,,
268368,7/10/1990,M,9,,,,,
270615,7/10/1990,M,1,,,,,
271805,8/2/1990,F,4,,,,,
267903,8/2/1990,M,7,,,,,
271042,8/2/1990,M,3,,,,,
270060,8/4/1990,M,10,,,,,
267016,8/5/1990,F,6,,,,,
273343,8/7/1990,F,5,,,,,
269920,8/9/1990,F,7,,,,,
272149,8/11/1990,F,7,,,,,
269685,8/11/1990,M,10,,,,,
273894,8/11/1990,M,3,,,,,
267146,8/11/1990,F,6,,,,,
270837,9/1/1990,F,8,,,,,
266833,9/3/1990,F,7,,,,,
267640,9/3/1990,F,10,,,,,
269141,9/4/1990,F,5,,,,,
271021,9/6/1990,M,8,,,,,
272374,9/6/1990,F,8,,,,,
270304,9/7/1990,M,8,,,,,
271995,9/8/1990,F,5,,,,,
271518,9/8/1990,F,3,,,,,
272835,9/8/1990,M,10,,,,,
273386,9/9/1990,M,5,,,,,
274657,9/9/1990,M,5,,,,,
269400,9/10/1990,F,3,,,,,
269119,9/12/1990,F,10,,,,,
270949,9/12/1990,M,9,,,,,
270542,10/3/1990,M,6,,,,,
271399,10/6/1990,M,10,,,,,
267254,10/8/1990,M,5,,,,,
268443,10/10/1990,F,2,,,,,
267155,10/11/1990,M,7,,,,,
274398,10/12/1990,M,1,,,,,
267008,11/1/1990,M,4,,,,,
272899,11/5/1990,F,8,,,,,
274921,11/5/1990,F,9,,,,,
266976,11/5/1990,F,9,,,,,
273378,11/8/1990,F,1,,,,,
267191,11/8/1990,F,6,,,,,
273679,11/10/1990,M,8,,,,,
272241,12/2/1990,M,8,,,,,
271592,12/2/1990,F,2,,,,,
271586,12/3/1990,F,8,,,,,
274966,12/5/1990,M,8,,,,,
270825,12/7/1990,M,4,,,,,
268384,12/8/1990,M,1,,,,,
267300,12/8/1990,M,3,,,,,
273280,12/11/1990,M,9,,,,,
269660,1/1/1991,F,6,,,,,
273833,1/3/1991,F,3,,,,,
272209,1/6/1991,F,10,,,,,
267067,1/11/1991,M,5,,,,,
267803,2/2/1991,M,9,,,,,
269201,2/3/1991,M,9,,,,,
271110,2/3/1991,M,8,,,,,
266841,2/3/1991,M,1,,,,,
268905,2/4/1991,M,4,,,,,
272574,2/4/1991,M,8,,,,,
267998,2/5/1991,F,5,,,,,
267365,2/5/1991,M,7,,,,,
273953,2/8/1991,M,8,,,,,
270763,2/10/1991,F,8,,,,,
267156,2/10/1991,M,1,,,,,
272933,2/11/1991,M,2,,,,,
267537,3/2/1991,M,4,,,,,
273714,3/2/1991,M,7,,,,,
268288,3/4/1991,M,1,,,,,
274601,3/7/1991,M,1,,,,,
270139,3/8/1991,F,2,,,,,
268830,3/10/1991,M,7,,,,,
272655,3/12/1991,F,10,,,,,
275242,4/1/1991,F,10,,,,,
273511,4/2/1991,M,10,,,,,
273198,4/2/1991,F,10,,,,,
272564,4/2/1991,M,8,,,,,
