transaction_id,cust_id,tran_date,prod_subcat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type,item,type
14424507395,272181,2013-01-10,12,05,2,1495,313.95,3303.95,MBR,05-12,S
49776631088,272188,2013-01-10,02,06,5,193,101.325,1066.325,e-Shop,06-02,S
7341582073,267898,2013-01-10,04,04,5,1302,683.55,7193.55,e-Shop,04-04,S
25087802222,271525,2013-01-10,10,03,5,584,306.6,3226.6,Flagship store,03-10,S
93522141830,269320,2013-01-10,09,03,2,150,31.5,331.5,TeleShop,03-09,S
91650362644,272171,2013-01-10,02,06,4,399,167.58,1763.58,Flagship store,06-02,S
79820514368,268804,2013-01-10,04,02,2,771,161.91,1703.91,TeleShop,02-04,S
80773609493,272857,2013-01-10,09,03,4,634,266.28,2802.28,TeleShop,03-09,S
47346608701,273515,2013-01-09,03,02,4,606,254.52,2678.52,Flagship store,02-03,S
39241801032,271249,2013-01-09,03,01,-5,-576,302.4,-3182.4,MBR,01-03,R
2792661436,267447,2013-01-09,02,06,4,555,233.1,2453.1,MBR,06-02,S
50394430321,270294,2013-01-09,11,05,3,614,193.41,2035.41,MBR,05-11,S
2999081670,274429,2013-01-09,02,06,1,1034,108.57,1142.57,MBR,06-02,S
33954894972,267673,2013-01-09,10,03,2,486,102.06,1074.06,e-Shop,03-10,S
18471486594,268718,2013-01-09,07,05,-3,-409,128.835,-1355.835,TeleShop,05-07,R
62394675562,266823,2013-01-09,10,03,1,1043,109.515,1152.515,TeleShop,03-10,S
51294987697,275046,2013-01-09,02,06,2,671,140.91,1482.91,TeleShop,06-02,S
34562152707,268145,2013-01-09,01,02,1,1317,138.285,1455.285,MBR,02-01,S
60744505782,273157,2013-01-09,08,03,2,334,70.14,738.14,e-Shop,03-08,S
3877818198,274013,2013-01-09,11,05,4,357,149.94,1577.94,e-Shop,05-11,S
50081762319,273437,2013-01-09,08,03,5,823,432.075,4547.075,e-Shop,03-08,S
15426461731,271045,2013-01-09,03,01,5,1481,777.525,8182.525,e-Shop,01-03,S
86485645236,267346,2013-01-09,03,02,3,307,96.705,1017.705,e-Shop,02-03,S
71475736451,268566,2013-01-09,10,03,-2,-805,169.05,-1779.05,Flagship store,03-10,R
69455690597,267099,2013-01-09,01,04,-3,-228,71.82,-755.82,TeleShop,04-01,R
73352738535,272974,2013-01-09,01,04,5,650,341.25,3591.25,Flagship store,04-01,S
77453558060,274512,2013-01-09,12,06,5,1485,779.625,8204.625,e-Shop,06-12,S
99801320669,272933,2013-01-09,10,03,4,1257,527.94,5555.94,TeleShop,03-10,S
20710311857,271161,2013-01-08,12,05,5,981,515.025,5420.025,TeleShop,05-12,S
265535637,268931,2013-01-08,01,04,1,236,24.78,260.78,Flagship store,04-01,S
45260483404,274544,2013-01-08,08,03,2,1080,226.8,2386.8,e-Shop,03-08,S
14718624567,274755,2013-01-08,04,03,4,1397,586.74,6174.74,Flagship store,03-04,S
7400742663,273062,2013-01-08,01,04,5,212,111.3,1171.3,e-Shop,04-01,S
53472252288,274993,2013-01-08,04,03,1,1267,133.035,1400.035,e-Shop,03-04,S
18182920962,274706,2013-01-08,01,04,-3,-1491,469.665,-4942.665,TeleShop,04-01,R
18471486594,268718,2013-01-08,07,05,3,409,128.835,1355.835,TeleShop,05-07,S
41934207291,269213,2013-01-08,02,06,1,603,63.315,666.315,TeleShop,06-02,S
4698903505,267699,2013-01-08,01,04,4,816,342.72,3606.72,TeleShop,04-01,S
6203727663,267488,2013-01-08,03,01,4,683,286.86,3018.86,Flagship store,01-03,S
69455690597,267099,2013-01-08,01,04,3,228,71.82,755.82,TeleShop,04-01,S
70259951699,273124,2013-01-08,01,04,3,661,208.215,2191.215,TeleShop,04-01,S
71908034961,273305,2013-01-08,12,05,3,1033,325.395,3424.395,TeleShop,05-12,S
75249267871,271670,2013-01-08,09,03,1,1408,147.84,1555.84,Flagship store,03-09,S
84223164450,274149,2013-01-08,03,05,-4,-750,315.0,-3315.0,MBR,05-03,R
72851336401,270391,2013-01-08,12,05,1,398,41.79,439.79,Flagship store,05-12,S
70559860672,270086,2013-01-08,10,03,3,467,147.105,1548.105,e-Shop,03-10,S
99389171545,274668,2013-01-08,09,03,3,1174,369.81,3891.81,e-Shop,03-09,S
18862437992,269723,2013-01-07,01,02,3,169,53.235,560.235,MBR,02-01,S
14084516184,275074,2013-01-07,01,01,3,1403,441.945,4650.945,Flagship store,01-01,S
26800842256,269500,2013-01-07,03,05,4,1267,532.14,5600.14,Flagship store,05-03,S
12527006678,271915,2013-01-07,03,01,4,835,350.7,3690.7,e-Shop,01-03,S
18839566188,269635,2013-01-07,12,05,2,825,173.25,1823.25,MBR,05-12,S
56318632819,270966,2013-01-07,01,02,5,810,425.25,4475.25,Flagship store,02-01,S
2468632151,268498,2013-01-07,01,01,3,664,209.16,2201.16,Flagship store,01-01,S
56575882681,270906,2013-01-07,01,04,2,1458,306.18,3222.18,TeleShop,04-01,S
46747197980,274750,2013-01-07,10,06,4,451,189.42,1993.42,MBR,06-10,S
34438962917,274098,2013-01-07,01,01,2,292,61.32,645.32,e-Shop,01-01,S
36226173584,268431,2013-01-07,12,06,5,479,251.475,2646.475,TeleShop,06-12,S
39241801032,271249,2013-01-07,03,01,5,576,302.4,3182.4,MBR,01-03,S
22519437293,267245,2013-01-07,04,03,3,354,111.51,1173.51,Flagship store,03-04,S
10403969544,267467,2013-01-07,07,05,4,718,301.56,3173.56,e-Shop,05-07,S
4929597518,267215,2013-01-07,01,02,5,1374,721.35,7591.35,e-Shop,02-01,S
90754834518,274925,2013-01-07,11,05,1,1465,153.825,1618.825,TeleShop,05-11,S
68822890030,270004,2013-01-07,06,05,2,988,207.48,2183.48,e-Shop,05-06,S
84950199555,274884,2013-01-07,04,04,5,255,133.875,1408.875,e-Shop,04-04,S
99450668722,273313,2013-01-07,03,02,4,850,357.0,3757.0,e-Shop,02-03,S
98814892985,270949,2013-01-07,04,01,4,428,179.76,1891.76,Flagship store,01-04,S
72273571002,272654,2013-01-07,11,06,3,912,287.28,3023.28,TeleShop,06-11,S
74066117851,269935,2013-01-07,09,03,3,251,79.065,832.065,MBR,03-09,S
43435678920,271061,2013-01-06,04,02,2,1181,248.01,2610.01,e-Shop,02-04,S
54955740123,267617,2013-01-06,11,06,5,1176,617.4,6497.4,e-Shop,06-11,S
47264575101,267690,2013-01-06,02,06,-4,-541,227.22,-2391.22,e-Shop,06-02,R
33161024826,268297,2013-01-06,12,06,3,1416,446.04,4694.04,Flagship store,06-12,S
13553703723,268299,2013-01-06,10,03,1,295,30.975,325.975,e-Shop,03-10,S
2039061142,271038,2013-01-06,04,03,1,132,13.86,145.86,e-Shop,03-04,S
16691130787,273837,2013-01-06,03,05,1,381,40.005,421.005,e-Shop,05-03,S
45614457988,269257,2013-01-06,05,03,3,324,102.06,1074.06,Flagship store,03-05,S
69194770490,275137,2013-01-06,03,05,2,1053,221.13,2327.13,e-Shop,05-03,S
79145249708,271100,2013-01-06,04,02,5,1327,696.675,7331.675,e-Shop,02-04,S
91956520100,271533,2013-01-06,04,02,5,780,409.5,4309.5,e-Shop,02-04,S
89809846044,267658,2013-01-06,12,06,5,319,167.475,1762.475,TeleShop,06-12,S
88711368251,274338,2013-01-06,04,03,4,1490,625.8,6585.8,e-Shop,03-04,S
79890495964,269513,2013-01-06,06,05,3,549,172.935,1819.935,e-Shop,05-06,S
95333949769,271368,2013-01-06,01,02,1,577,60.585,637.585,MBR,02-01,S
78953258259,268261,2013-01-06,03,01,1,516,54.18,570.18,e-Shop,01-03,S
32027524797,275066,2013-01-05,11,06,4,599,251.58,2647.58,e-Shop,06-11,S
13527956220,270855,2013-01-05,11,05,1,704,73.92,777.92,e-Shop,05-11,S
28279042066,267005,2013-01-05,10,06,2,590,123.9,1303.9,MBR,06-10,S
59950639228,273453,2013-01-05,03,05,3,1157,364.455,3835.455,MBR,05-03,S
52179020303,270289,2013-01-05,03,05,5,960,504.0,5304.0,TeleShop,05-03,S
55302628396,269336,2013-01-05,11,05,5,915,480.375,5055.375,e-Shop,05-11,S
26588818026,271094,2013-01-05,06,05,3,1365,429.975,4524.975,TeleShop,05-06,S
30463221216,269178,2013-01-05,04,01,3,877,276.255,2907.255,e-Shop,01-04,S
18256426510,270703,2013-01-05,03,01,1,720,75.6,795.6,e-Shop,01-03,S
57836113360,273832,2013-01-05,01,01,2,1122,235.62,2479.62,TeleShop,01-01,S
28917157009,267808,2013-01-05,04,02,1,95,9.975,104.975,TeleShop,02-04,S
24192378153,270316,2013-01-05,04,03,1,230,24.15,254.15,TeleShop,03-04,S
41389602751,269200,2013-01-05,03,02,2,949,199.29,2097.29,e-Shop,02-03,S
43083030068,272427,2013-01-05,09,03,2,1069,224.49,2362.49,TeleShop,03-09,S
53034245438,274217,2013-01-05,09,03,5,947,497.175,5232.175,e-Shop,03-09,S
50246247987,273910,2013-01-05,04,02,3,1233,388.395,4087.395,e-Shop,02-04,S
45157396611,268930,2013-01-05,03,02,5,1436,753.9,7933.9,MBR,02-03,S
60613314694,272128,2013-01-05,03,02,5,1283,673.575,7088.575,Flagship store,02-03,S
63320959690,271799,2013-01-05,09,03,5,1390,729.75,7679.75,TeleShop,03-09,S
87519023645,273646,2013-01-05,03,02,4,731,307.02,3231.02,Flagship store,02-03,S
96525716606,274415,2013-01-05,05,03,2,615,129.15,1359.15,e-Shop,03-05,S
63561905520,274017,2013-01-05,04,03,1,666,69.93,735.93,Flagship store,03-04,S
88981426915,270655,2013-01-05,11,05,1,659,69.195,728.195,e-Shop,05-11,S
91846004475,269120,2013-01-05,03,02,1,417,43.785,460.785,TeleShop,02-03,S
85273339779,266853,2013-01-05,05,03,3,1335,420.525,4425.525,Flagship store,03-05,S
89717069575,267918,2013-01-05,12,06,4,587,246.54,2594.54,e-Shop,06-12,S
98558129408,274550,2013-01-05,08,03,4,88,36.96,388.96,MBR,03-08,S
26320096965,269356,2013-01-04,04,01,4,568,238.56,2510.56,TeleShop,01-04,S
17665195725,269529,2013-01-04,01,02,3,1417,446.355,4697.355,e-Shop,02-01,S
55687645038,271948,2013-01-04,03,05,3,197,62.055,653.055,MBR,05-03,S
48931938435,273368,2013-01-04,01,04,1,1192,125.16,1317.16,TeleShop,04-01,S
20929751311,270735,2013-01-04,04,01,2,923,193.83,2039.83,e-Shop,01-04,S
51512255511,268879,2013-01-04,01,01,1,468,49.14,517.14,e-Shop,01-01,S
354555590,272488,2013-01-04,04,04,4,1236,519.12,5463.12,e-Shop,04-04,S
18571004536,275194,2013-01-04,04,02,5,154,80.85,850.85,e-Shop,02-04,S
25832727924,267665,2013-01-04,04,03,1,876,91.98,967.98,MBR,03-04,S
18182920962,274706,2013-01-04,01,04,3,1491,469.665,4942.665,TeleShop,04-01,S
47023726331,272938,2013-01-04,07,05,-3,-257,80.955,-851.955,Flagship store,05-07,R
9750138400,272299,2013-01-04,09,03,3,1263,397.845,4186.845,TeleShop,03-09,S
36494794307,270042,2013-01-04,11,05,5,1029,540.225,5685.225,Flagship store,05-11,S
553042749,268268,2013-01-04,04,04,3,337,106.155,1117.155,e-Shop,04-04,S
35609663797,273192,2013-01-04,09,03,2,744,156.24,1644.24,TeleShop,03-09,S
23443340851,271533,2013-01-04,04,04,2,249,52.29,550.29,TeleShop,04-04,S
13278531897,274956,2013-01-04,08,03,3,133,41.895,440.895,e-Shop,03-08,S
59826024007,267437,2013-01-04,03,01,4,1469,616.98,6492.98,e-Shop,01-03,S
20414725641,272074,2013-01-04,03,05,1,1389,145.845,1534.845,e-Shop,05-03,S
98709585932,267293,2013-01-04,10,06,3,1066,335.79,3533.79,MBR,06-10,S
96871118353,267189,2013-01-04,01,01,2,785,164.85,1734.85,TeleShop,01-01,S
68281217427,270251,2013-01-04,08,03,1,1457,152.985,1609.985,Flagship store,03-08,S
69719650038,266916,2013-01-04,07,05,2,1218,255.78,2691.78,TeleShop,05-07,S
71488652453,269800,2013-01-04,01,04,1,281,29.505,310.505,Flagship store,04-01,S
86738045301,274576,2013-01-04,10,05,5,1360,714.0,7514.0,e-Shop,05-10,S
94046592738,268697,2013-01-04,06,05,2,1459,306.39,3224.39,e-Shop,05-06,S
84223164450,274149,2013-01-04,03,05,4,750,315.0,3315.0,MBR,05-03,S
65304539784,270401,2013-01-04,01,02,4,1003,421.26,4433.26,Flagship store,02-01,S
74678354372,267781,2013-01-04,03,05,2,1274,267.54,2815.54,MBR,05-03,S
91698190361,267455,2013-01-04,12,06,3,336,105.84,1113.84,e-Shop,06-12,S
81393809859,274519,2013-01-04,04,04,5,702,368.55,3878.55,MBR,04-04,S
19610966988,267143,2013-01-03,03,02,5,739,387.975,4082.975,e-Shop,02-03,S
46993503179,270845,2013-01-03,04,03,4,315,132.3,1392.3,MBR,03-04,S
27072325880,267610,2013-01-03,07,05,4,531,223.02,2347.02,Flagship store,05-07,S
19994306462,272629,2013-01-03,12,06,-4,-1236,519.12,-5463.12,e-Shop,06-12,R
29429087101,270302,2013-01-03,11,06,5,1204,632.1,6652.1,MBR,06-11,S
47264575101,267690,2013-01-03,02,06,4,541,227.22,2391.22,e-Shop,06-02,S
55284015378,271465,2013-01-03,04,02,-4,-201,84.42,-888.42,e-Shop,02-04,R
5861537561,273832,2013-01-03,08,03,4,748,314.16,3306.16,e-Shop,03-08,S
7576355995,268250,2013-01-03,04,01,-5,-1409,739.725,-7784.725,Flagship store,01-04,R
63529813841,270301,2013-01-03,04,03,3,1320,415.8,4375.8,MBR,03-04,S
95512151067,270981,2013-01-03,02,06,4,236,99.12,1043.12,e-Shop,06-02,S
75262185236,273131,2013-01-03,12,05,1,606,63.63,669.63,MBR,05-12,S
70541581316,270113,2013-01-03,12,06,1,156,16.38,172.38,Flagship store,06-12,S
67519280008,269386,2013-01-03,09,03,1,1168,122.64,1290.64,TeleShop,03-09,S
63251224120,271381,2013-01-03,07,05,-4,-390,163.8,-1723.8,MBR,05-07,R
80662649205,273698,2013-01-03,04,03,3,1093,344.295,3623.295,e-Shop,03-04,S
66951801347,268339,2013-01-03,03,02,1,754,79.17,833.17,MBR,02-03,S
56643868161,273518,2013-01-02,01,04,3,502,158.13,1664.13,e-Shop,04-01,S
15427156882,269669,2013-01-02,04,04,3,1049,330.435,3477.435,e-Shop,04-04,S
6596997462,267568,2013-01-02,04,04,1,537,56.385,593.385,Flagship store,04-04,S
47215196823,274318,2013-01-02,04,04,3,513,161.595,1700.595,e-Shop,04-04,S
26149759992,275077,2013-01-02,10,03,5,586,307.65,3237.65,e-Shop,03-10,S
56546883071,269837,2013-01-02,11,06,3,763,240.345,2529.345,Flagship store,06-11,S
36801262185,268490,2013-01-02,04,01,-3,-230,72.45,-762.45,e-Shop,01-04,R
13786474208,269849,2013-01-02,03,01,4,843,354.06,3726.06,MBR,01-03,S
56975249035,268093,2013-01-02,08,03,1,1207,126.735,1333.735,TeleShop,03-08,S
18593135589,267203,2013-01-02,03,05,2,1145,240.45,2530.45,e-Shop,05-03,S
74144501669,273988,2013-01-02,11,06,5,250,131.25,1381.25,e-Shop,06-11,S
81102812147,272632,2013-01-02,04,04,1,565,59.325,624.325,Flagship store,04-04,S
94358169313,275017,2013-01-02,07,05,4,465,195.3,2055.3,e-Shop,05-07,S
99631999746,268394,2013-01-02,01,02,3,639,201.285,2118.285,Flagship store,02-01,S
84117418675,274736,2013-01-02,04,01,2,787,165.27,1739.27,MBR,01-04,S
85654340738,271701,2013-01-02,04,03,4,672,282.24,2970.24,e-Shop,03-04,S
63886269566,271581,2013-01-02,03,02,5,752,394.8,4154.8,Flagship store,02-03,S
92483485833,271391,2013-01-02,05,03,4,760,319.2,3359.2,e-Shop,03-05,S
61743534274,271044,2013-01-01,11,06,2,885,185.85,1955.85,e-Shop,06-11,S
46534064631,272396,2013-01-01,08,03,4,315,132.3,1392.3,e-Shop,03-08,S
47023726331,272938,2013-01-01,07,05,3,257,80.955,851.955,Flagship store,05-07,S
13878864427,269517,2013-01-01,08,03,-5,-804,422.1,-4442.1,MBR,03-08,R
11772803295,269139,2013-01-01,02,06,2,1383,290.43,3056.43,Flagship store,06-02,S
38589954487,269458,2013-01-01,08,03,5,990,519.75,5469.75,e-Shop,03-08,S
4228848740,270291,2013-01-01,04,04,4,428,179.76,1891.76,e-Shop,04-04,S
54082414674,272996,2013-01-01,03,02,2,877,184.17,1938.17,e-Shop,02-03,S
3874799972,272682,2013-01-01,04,03,4,714,299.88,3155.88,TeleShop,03-04,S
12271575855,274486,2013-01-01,05,03,2,288,60.48,636.48,Flagship store,03-05,S
34743650292,268352,2013-01-01,04,01,3,933,293.895,3092.895,Flagship store,01-04,S
739835731,274575,2013-01-01,07,05,5,337,176.925,1861.925,e-Shop,05-07,S
37550766365,266852,2013-01-01,03,01,3,1125,354.375,3729.375,e-Shop,01-03,S
79654151440,272117,2013-01-01,12,06,4,851,357.42,3761.42,Flagship store,06-12,S
92448979118,274075,2013-01-01,04,03,1,500,52.5,552.5,e-Shop,03-04,S
85997903948,269771,2013-01-01,06,05,2,981,206.01,2168.01,Flagship store,05-06,S
69045198533,275228,2013-01-01,07,05,2,177,37.17,391.17,TeleShop,05-07,S
92456095978,269718,2013-01-01,03,02,1,1222,128.31,1350.31,Flagship store,02-03,S
71475736451,268566,2013-01-01,10,03,2,805,169.05,1779.05,Flagship store,03-10,S
26229626485,267624,2012-12-31,01,01,5,1096,575.4,6055.4,Flagship store,01-01,S
7576355995,268250,2012-12-31,04,01,5,1409,739.725,7784.725,Flagship store,01-04,S
31314199553,274511,2012-12-31,04,04,3,398,125.37,1319.37,e-Shop,04-04,S
3931451020,270386,2012-12-31,11,06,3,243,76.545,805.545,e-Shop,06-11,S
24878731193,272358,2012-12-31,09,03,4,808,339.36,3571.36,MBR,03-09,S
43872989929,267990,2012-12-31,01,04,4,446,187.32,1971.32,e-Shop,04-01,S
1336321430,271019,2012-12-31,03,05,2,329,69.09,727.09,TeleShop,05-03,S
53411596932,269993,2012-12-31,08,03,1,894,93.87,987.87,Flagship store,03-08,S
23309903578,267164,2012-12-31,08,03,-2,-1057,221.97,-2335.97,e-Shop,03-08,R
19409269608,272403,2012-12-31,04,01,4,135,56.7,596.7,e-Shop,01-04,S
59942758652,274549,2012-12-31,04,03,1,107,11.235,118.235,e-Shop,03-04,S
23668636692,268397,2012-12-31,10,06,3,1002,315.63,3321.63,TeleShop,06-10,S
94444978213,268658,2012-12-31,03,01,2,1357,284.97,2998.97,e-Shop,01-03,S
86339422638,268447,2012-12-31,01,04,1,238,24.99,262.99,Flagship store,04-01,S
74587942310,271137,2012-12-31,12,06,4,103,43.26,455.26,e-Shop,06-12,S
85277089271,273684,2012-12-31,11,06,2,1009,211.89,2229.89,e-Shop,06-11,S
68643454359,269607,2012-12-31,04,01,4,1280,537.6,5657.6,e-Shop,01-04,S
96411404312,270906,2012-12-31,09,03,5,1135,595.875,6270.875,e-Shop,03-09,S
78626229855,272312,2012-12-31,12,06,1,767,80.535,847.535,TeleShop,06-12,S
75149369365,270519,2012-12-31,02,06,2,1393,292.53,3078.53,MBR,06-02,S
13878864427,269517,2012-12-30,08,03,5,804,422.1,4442.1,MBR,03-08,S
2209430857,269819,2012-12-30,04,03,4,808,339.36,3571.36,TeleShop,03-04,S
49874273831,275056,2012-12-30,03,02,1,1461,153.405,1614.405,MBR,02-03,S
30537356214,271855,2012-12-30,01,04,3,1432,451.08,4747.08,e-Shop,04-01,S
1836812350,273927,2012-12-30,12,06,2,827,173.67,1827.67,Flagship store,06-12,S
908931839,272870,2012-12-30,03,02,2,1248,262.08,2758.08,Flagship store,02-03,S
36801262185,268490,2012-12-30,04,01,3,230,72.45,762.45,e-Shop,01-04,S
32068923282,269178,2012-12-30,04,02,1,1474,154.77,1628.77,TeleShop,02-04,S
50515429094,267239,2012-12-30,04,02,3,115,36.225,381.225,Flagship store,02-04,S
37533052827,272926,2012-12-30,07,05,3,927,292.005,3073.005,e-Shop,05-07,S
60898756368,273119,2012-12-30,04,03,3,826,260.19,2738.19,e-Shop,03-04,S
47347734184,268922,2012-12-30,06,05,5,1306,685.65,7215.65,e-Shop,05-06,S
8492021484,271293,2012-12-30,08,03,2,894,187.74,1975.74,MBR,03-08,S
39632529468,271179,2012-12-30,12,05,1,571,59.955,630.955,e-Shop,05-12,S
31830490907,269773,2012-12-30,10,03,5,1224,642.6,6762.6,Flagship store,03-10,S
6554811950,270768,2012-12-30,08,03,1,177,18.585,195.585,Flagship store,03-08,S
32416468738,272756,2012-12-30,03,02,5,725,380.625,4005.625,e-Shop,02-03,S
78306233415,270978,2012-12-30,04,03,2,728,152.88,1608.88,e-Shop,03-04,S
69769124179,270147,2012-12-30,10,03,3,921,290.115,3053.115,Flagship store,03-10,S
99663007223,270822,2012-12-30,03,02,1,1459,153.195,1612.195,e-Shop,02-03,S
69815854706,273081,2012-12-30,11,06,4,918,385.56,4057.56,MBR,06-11,S
99320490905,271891,2012-12-30,10,06,5,688,361.2,3801.2,TeleShop,06-10,S
76903742886,270206,2012-12-30,03,02,4,652,273.84,2881.84,TeleShop,02-03,S
79449691441,273586,2012-12-30,11,05,2,472,99.12,1043.12,e-Shop,05-11,S
73693567009,272562,2012-12-30,01,04,5,465,244.125,2569.125,MBR,04-01,S
94807626834,267076,2012-12-30,02,06,3,524,165.06,1737.06,Flagship store,06-02,S
52733350712,270954,2012-12-29,10,06,1,1396,146.58,1542.58,MBR,06-10,S
45469296694,274279,2012-12-29,01,04,4,881,370.02,3894.02,Flagship store,04-01,S
21059463492,269420,2012-12-29,11,05,1,669,70.245,739.245,Flagship store,05-11,S
2906545289,275250,2012-12-29,10,03,1,86,9.03,95.03,e-Shop,03-10,S
47930506683,274523,2012-12-29,05,03,5,427,224.175,2359.175,e-Shop,03-05,S
44628993021,266875,2012-12-29,03,01,3,1243,391.545,4120.545,TeleShop,01-03,S
28755405097,273351,2012-12-29,03,01,5,838,439.95,4629.95,Flagship store,01-03,S
4103354860,269033,2012-12-29,08,03,5,959,503.475,5298.475,MBR,03-08,S
59788586793,272525,2012-12-29,09,03,5,86,45.15,475.15,e-Shop,03-09,S
50246581289,274138,2012-12-29,10,05,3,1111,349.965,3682.965,Flagship store,05-10,S
65756901197,274589,2012-12-29,12,06,4,753,316.26,3328.26,MBR,06-12,S
65806735767,274747,2012-12-29,01,04,3,1221,384.615,4047.615,MBR,04-01,S
81379725793,273968,2012-12-29,04,03,2,1063,223.23,2349.23,MBR,03-04,S
88717415059,267257,2012-12-29,11,06,3,256,80.64,848.64,TeleShop,06-11,S
95855857559,270707,2012-12-29,10,03,2,334,70.14,738.14,MBR,03-10,S
82267668498,268339,2012-12-29,12,06,1,674,70.77,744.77,MBR,06-12,S
73639409539,272949,2012-12-29,06,05,2,1217,255.57,2689.57,e-Shop,05-06,S
70521494853,274792,2012-12-29,03,02,1,214,22.47,236.47,e-Shop,02-03,S
67880471441,274837,2012-12-29,12,06,3,1036,326.34,3434.34,e-Shop,06-12,S
68377427707,274322,2012-12-29,04,03,2,1441,302.61,3184.61,MBR,03-04,S
14909431266,267793,2012-12-28,05,03,-2,-1159,243.39,-2561.39,MBR,03-05,R
7667939303,271532,2012-12-28,03,02,2,357,74.97,788.97,e-Shop,02-03,S
3269493227,270541,2012-12-28,04,02,-1,-1416,148.68,-1564.68,e-Shop,02-04,R
32889830495,270758,2012-12-28,11,05,4,1425,598.5,6298.5,TeleShop,05-11,S
35734840122,269979,2012-12-28,04,03,5,1436,753.9,7933.9,TeleShop,03-04,S
15096949932,274569,2012-12-28,10,05,4,728,305.76,3217.76,TeleShop,05-10,S
58948486182,269933,2012-12-28,10,05,2,1157,242.97,2556.97,e-Shop,05-10,S
48725742187,270899,2012-12-28,08,03,-2,-296,62.16,-654.16,e-Shop,03-08,R
21737878151,268958,2012-12-28,10,03,4,243,102.06,1074.06,e-Shop,03-10,S
26027545230,267088,2012-12-28,10,06,-5,-859,450.975,-4745.975,MBR,06-10,R
28064414700,271192,2012-12-28,03,05,5,1265,664.125,6989.125,e-Shop,05-03,S
23419280870,269757,2012-12-28,08,03,-4,-1369,574.98,-6050.98,e-Shop,03-08,R
62716330833,275179,2012-12-28,10,05,3,730,229.95,2419.95,MBR,05-10,S
56255474799,271661,2012-12-28,02,06,4,201,84.42,888.42,e-Shop,06-02,S
87864320995,274821,2012-12-28,11,05,5,1319,692.475,7287.475,MBR,05-11,S
92451931329,271687,2012-12-28,03,01,5,1384,726.6,7646.6,MBR,01-03,S
72853071254,267216,2012-12-28,10,06,2,1404,294.84,3102.84,MBR,06-10,S
72036347235,271766,2012-12-28,10,06,2,709,148.89,1566.89,TeleShop,06-10,S
79518898906,273343,2012-12-28,04,03,2,572,120.12,1264.12,e-Shop,03-04,S
63251224120,271381,2012-12-28,07,05,4,390,163.8,1723.8,MBR,05-07,S
10056419507,269789,2012-12-27,05,03,5,618,324.45,3414.45,Flagship store,03-05,S
10041748699,273280,2012-12-27,12,05,1,183,19.215,202.215,e-Shop,05-12,S
19994306462,272629,2012-12-27,12,06,4,1236,519.12,5463.12,e-Shop,06-12,S
4167385169,270877,2012-12-27,08,03,3,1089,343.035,3610.035,e-Shop,03-08,S
1317241497,271150,2012-12-27,10,06,3,722,227.43,2393.43,TeleShop,06-10,S
31338055672,268840,2012-12-27,09,03,-1,-1391,146.055,-1537.055,e-Shop,03-09,R
46735492,274455,2012-12-27,10,05,3,1332,419.58,4415.58,TeleShop,05-10,S
3150101294,271039,2012-12-27,11,05,5,881,462.525,4867.525,e-Shop,05-11,S
31407833077,268229,2012-12-27,12,06,4,928,389.76,4101.76,Flagship store,06-12,S
49094192988,272937,2012-12-27,04,01,-2,-147,30.87,-324.87,Flagship store,01-04,R
7734114383,268335,2012-12-27,02,06,5,1287,675.675,7110.675,e-Shop,06-02,S
13475585842,267102,2012-12-27,06,05,1,656,68.88,724.88,TeleShop,05-06,S
1595172133,272037,2012-12-27,12,06,2,1478,310.38,3266.38,Flagship store,06-12,S
84465581686,274328,2012-12-27,04,04,5,552,289.8,3049.8,e-Shop,04-04,S
72939029563,273526,2012-12-27,01,01,5,454,238.35,2508.35,e-Shop,01-01,S
84829661210,271352,2012-12-27,04,04,2,1467,308.07,3242.07,TeleShop,04-04,S
67469094405,270975,2012-12-27,04,04,5,455,238.875,2513.875,e-Shop,04-04,S
76460099842,270026,2012-12-27,10,03,3,693,218.295,2297.295,e-Shop,03-10,S
98598060543,271195,2012-12-27,11,05,-5,-1302,683.55,-7193.55,Flagship store,05-11,R
74791186451,267985,2012-12-27,01,04,5,1235,648.375,6823.375,e-Shop,04-01,S
41443433953,268076,2012-12-26,06,05,2,756,158.76,1670.76,e-Shop,05-06,S
17570401002,268070,2012-12-26,09,03,1,111,11.655,122.655,TeleShop,03-09,S
58982075435,267306,2012-12-26,12,06,2,1090,228.9,2408.9,TeleShop,06-12,S
27326126595,270899,2012-12-26,04,03,2,635,133.35,1403.35,TeleShop,03-04,S
5740724504,267538,2012-12-26,01,02,3,420,132.3,1392.3,Flagship store,02-01,S
18035648371,272431,2012-12-26,12,05,1,1111,116.655,1227.655,Flagship store,05-12,S
29684852706,271751,2012-12-26,10,06,4,1134,476.28,5012.28,e-Shop,06-10,S
11561136882,273764,2012-12-26,07,05,3,1015,319.725,3364.725,Flagship store,05-07,S
29718822277,272557,2012-12-26,11,06,-2,-130,27.3,-287.3,e-Shop,06-11,R
15755204888,268849,2012-12-26,11,05,4,595,249.9,2629.9,e-Shop,05-11,S
32306020107,271348,2012-12-26,01,02,3,478,150.57,1584.57,e-Shop,02-01,S
59738412280,273988,2012-12-26,04,01,5,905,475.125,5000.125,MBR,01-04,S
28138688204,274762,2012-12-26,10,03,1,1004,105.42,1109.42,Flagship store,03-10,S
